x,y,accel,injury
1559,2704,-0.17220551034037607,-0.25854762875159737
1446,2706,-0.2719827659277048,0.3129562294198217
1332,2708,-0.2511531493797428,-0.34486051863446604
1219,2709,-0.2009253671396256,-0.42083534383356963
1105,2711,-0.3591406608460974,-0.24025614777246526
991,2712,-0.23801368092489622,-0.3930014053072195
878,2714,0.12317766929029143,-0.41647409423122544
764,2716,-0.10164809342417083,-0.39428280126238974
651,2717,-0.010404998850910323,-0.29800854735034804
537,2719,-0.23427770337199227,0.03344505641759945
424,2721,-0.12197806765627217,-0.21624997774033228
5705,2743,0.07607302464605507,0.3110389541022767
5591,2744,0.18914692185264462,0.0038251235067230014
5478,2746,-0.32593129712393787,-0.2245462434474552
5364,2748,0.0689019339523167,-0.316399614270463
5251,2749,-0.12268927809073973,-0.2725427233678644
5137,2751,-0.27559523441617656,-0.330347066232487
5024,2752,-0.26326563572743433,-0.05366896268220384
4910,2754,-0.060636311071934526,-0.07373480561791863
4796,2756,0.1748175929527743,-0.009009412290816246
4683,2757,0.27710422669729795,0.16751326487370413
4569,2759,0.386422761771676,0.6540383598740799
4456,2761,0.5743510351531598,2.152947291438849
4342,2762,0.3598646644324835,0.4358705600494419
4229,2764,0.03726511458266998,-0.13553195803753162
4115,2766,-0.16872529079463333,-0.3353727182784066
4002,2767,-0.23601417112751455,-0.4514853065414824
3888,2769,0.035786432720342265,-0.18590682275426737
3775,2770,0.049174914790137955,-0.39318574004617046
3661,2772,0.05407882304203744,-0.4514853065414824
3548,2774,-0.21060160635092218,-0.29744471517302196
3434,2775,0.06914610365306861,0.03929887453216805
3320,2777,-0.12279859132979162,-0.0026485351282516945
3207,2779,-0.19163239158647932,-0.4514853065414824
3093,2780,-0.3945772533763386,-0.25786998633701363
2980,2782,-0.19804058461999272,-0.4514853065414824
2866,2784,0.7567108294556669,-0.35998348655370854
2753,2785,-0.3336844356424319,-0.3257374783993503
2639,2787,-0.27517868821083624,-0.029005374787329414
2526,2789,0.11067752969966249,-0.20838526218879175
2412,2790,-0.00588566540370355,-0.04723361883103169
2299,2792,-0.18285280680376353,-0.24236731579238935
2185,2793,0.29959485094342436,-0.3073550453316986
2072,2795,-0.05855628811360327,-0.1583624119755008
1958,2797,-0.28879421702936414,-0.2922650139396405
1844,2798,-0.07845164646667387,0.4337217002682659
1731,2800,-0.31299639096141674,0.08983307335981451
1617,2802,-0.2729233262087507,-0.3199664705195764
1504,2803,-0.42905670279566477,-0.32300472249277073
1390,2805,-0.03714949101914639,-0.3846914721407115
1277,2807,0.12378195339647544,-0.21386430884097493
1163,2808,-0.17509605004932186,0.04890304205684896
1050,2810,-0.09710568275418256,-0.3833273011089438
936,2811,-0.2103282644670978,-0.22002820556616728
823,2813,0.21663541310360354,-0.29650854403977217
709,2815,-0.20577820248430506,-0.15817734006086656
595,2816,-0.005567477545168703,-0.27032688597771
482,2818,-0.1945423348604785,-0.15803052378796337
5763,2840,1.246096807570395,2.5809299735388604
5649,2842,-0.14361171967228087,-0.12144725221350416
5536,2843,-0.17057459549440357,-0.009715028130944733
5422,2845,-0.13511957139272543,0.07169170305017177
5309,2847,-0.15806587607269557,-0.13773624245917554
5195,2848,0.02202766452280186,-0.35999540533358326
5082,2850,-0.11981830392297166,-0.15779335471342198
4968,2851,0.21206909133529317,-0.08623574633360664
4855,2853,0.5045897621876324,-0.2929988478076087
4741,2855,0.4234284274800606,0.1376317487254827
4628,2856,0.3372889835342513,0.15427469458502321
4514,2858,0.9582807788639576,0.4149138150993216
4401,2860,-0.1025424049631383,-0.13539438308814744
4287,2861,-0.06437564224682216,0.22441908892999293
4173,2863,0.14216792572773188,0.13377269100971978
4060,2865,0.1000079471530714,-0.3561945095426828
3946,2866,-0.2727540550267196,-0.3810226400097266
3833,2868,-0.11913646912426037,-0.4514853065414824
3719,2870,0.01044386335851986,-0.1086537046180821
3606,2871,-0.21300066277619073,-0.12368514934300255
3492,2873,0.07988923893285613,-0.37784003921095466
3379,2874,0.4840525215743325,-0.1000510040250465
3265,2876,-0.186782896836778,-0.4514853065414824
3152,2878,-0.2839203644202949,-0.377538839390165
3038,2879,0.018644462828499575,-0.4514853065414824
2924,2881,-0.17110789717985006,-0.2823903921742544
2811,2883,0.02349845699580385,-0.1864798123162091
2697,2884,-0.22769221877829215,-0.4514853065414824
2584,2886,-0.21749038651930772,-0.37856408837663885
2470,2888,-0.1726789804378331,-0.2743372743379156
2357,2889,-0.38561714753983384,-0.21636347436008707
2243,2891,-0.30482071914775155,-0.29893556052504766
2130,2892,-0.47141604865307885,-0.4514853065414824
2016,2894,-0.15607137056812695,-0.35610869634146897
1903,2896,-0.1859776283910288,-0.3898873073202768
1789,2897,0.10218286059307766,1.292983301479844
1676,2899,-0.29428478124781,-0.05124651481765811
1562,2901,-0.4119626984633702,-0.32643255861392
1448,2902,-0.3307887795965871,-0.11582621340812958
1335,2904,-0.4031828427401182,-0.3401528872645328
1221,2906,-0.3119690505232309,-0.4514853065414824
1108,2907,-0.3685356224727478,-0.29508249831210925
994,2909,-0.3034764183623455,-0.4514853065414824
881,2911,-0.13312958827517246,-0.40818549003817717
767,2912,-0.1942059266320647,-0.4514853065414824
654,2914,0.19642448430937282,-0.23288657490786302
540,2915,0.06544834162114899,-0.09393853966744821
5708,2939,0.12115315841216556,1.1984717537135967
5594,2941,-0.16124197406629606,0.060474041877755146
5481,2942,-0.307722080892117,-0.2531025026159009
5367,2944,-0.05830692025303852,-0.3076575174617399
5253,2946,-0.06543890907914096,-0.3103288253648991
5140,2947,-0.23117810256994042,-0.4514853065414824
5026,2949,0.22080513586296582,-0.40565254910452914
4913,2951,0.22843798158917364,0.46963670865839463
4799,2952,0.694514597096506,1.305873618806782
4686,2954,0.6181720466854748,0.801762569233167
4572,2955,0.4611995086716444,0.22994577152461326
4459,2957,-0.06343512720552721,0.6361504346511124
4345,2959,-0.10471791582740889,-0.24907918544484745
4232,2960,-0.19515352024284932,-0.40311848013226087
4118,2962,0.5962438228453026,-0.4514853065414824
4005,2964,0.040935244248084736,-0.4514853065414824
3891,2965,-0.10042405813173279,-0.4514853065414824
3777,2967,-0.2848906865373847,-0.3650556890695356
3664,2969,-0.30225293247432805,-0.4514853065414824
3550,2970,-0.10066576479141338,-0.4514853065414824
3437,2972,0.07411952006408044,0.023080526381503708
3323,2973,-0.1856443019946043,-0.4514853065414824
3210,2975,0.11660609720573059,-0.4514853065414824
3096,2977,-0.12228843885803456,-0.4514853065414824
2983,2978,-0.24718398332676098,-0.2891086536717411
2869,2980,-0.3093966500837023,0.042229655001629375
2756,2982,-0.3324450634621271,-0.3339017762042297
2642,2983,-0.2133839404553593,-0.3515555382411111
2529,2985,-0.04084805978444893,-0.14211609490687135
2415,2987,-0.11309992530967708,-0.04789579912076949
2301,2988,-0.183521187184489,0.0384972204476642
2188,2990,-0.18185443519148692,-0.24190833228942046
2074,2992,-0.15462033648997486,-0.2574268227927268
1961,2993,-0.05486950464884479,-0.2926037375938177
1847,2995,-0.08779393795618631,0.4072939636306558
1734,2996,0.049966797334493655,0.7513553644956993
1620,2998,-0.287428358651077,-0.2681444075638546
1507,3000,-0.4310806702070334,-0.40975901883076027
1393,3001,-0.2763778380386551,-0.31884734767031525
1280,3003,-0.17746716344196206,-0.4514853065414824
1166,3005,-0.13729848846971504,-0.3980935030373534
1052,3006,-0.12249884808465054,-0.3604002305335868
939,3008,-0.3428134871396558,-0.39384262403398734
825,3010,-0.011284329424815682,-0.23638304956091669
712,3011,-0.36157231565273046,-0.28958031457973776
598,3013,-0.13621766623308246,-0.32939502768162426
485,3014,-0.006972397303788645,-0.31635318017554187
258,3018,-0.020856489169764465,0.6870504845111745
5652,3038,-0.12620288105435112,0.11883268180176837
5539,3040,-0.16137467065917693,-0.002135526742931234
5425,3041,-0.1839141744866854,-0.27298166245252037
5312,3043,-0.00818217695540438,-0.2467348790591477
5198,3045,-0.3152544421224194,-0.22466067379528512
5085,3046,-0.1391942641889195,-0.3674700209917818
4971,3048,0.24512588988028386,-0.36275011859224676
4858,3050,0.5240290336755455,0.44231796552965347
4744,3051,0.51241330735439,2.626085394382817
4630,3053,0.3822638275090813,0.6489543355854059
4517,3054,1.3058559900137758,-0.08765754907619845
4403,3056,0.11485497048591917,0.27783526728482016
4290,3058,-0.020962911195156426,0.027731206844944418
4176,3059,-0.18646919367570508,-0.327955086513338
4063,3061,0.09382308019568406,-0.4514853065414824
3949,3063,0.04105071908184345,-0.4514853065414824
3836,3064,-0.015372500349879387,-0.3279835341637785
3722,3066,-0.1503746882093237,-0.3823802786161061
3609,3068,0.04467958457811018,-0.37894013967146933
3495,3069,-0.23858665922596894,-0.4514853065414824
3381,3071,0.030067924425571713,-0.4514853065414824
3268,3073,-0.1974080693853977,-0.1935625577387483
3154,3074,-0.22275999077539205,-0.4514853065414824
3041,3076,0.096553635674097,-0.30509907651834456
2927,3077,-0.20620878224562703,-0.1278234354768021
2814,3079,0.6820866879615853,-0.2936612496807783
2700,3081,-0.2610712838842216,-0.3267938828446737
2587,3082,-0.22451279865814006,-0.4108897311397808
2473,3084,-0.11073652055875649,0.14169260101046305
2360,3086,-0.01538321699078033,0.5443030973588668
2246,3087,-0.04045672850372663,-0.028317588008758592
2133,3089,-0.20552834550178872,-0.16870810551830395
2019,3091,-0.21678577588820555,0.05762528809734132
1905,3092,-0.11808584872857479,0.06541683920323467
1792,3094,0.3928747404924321,0.8602791593810721
1678,3095,-0.2030791052371923,0.2787629921088945
1565,3097,-0.28552491063514207,0.2842928500067834
1451,3099,-0.2834631379409237,-0.312957587274228
1338,3100,-0.26944131107935165,-0.4160815093339007
1224,3102,-0.09790521156777272,-0.27716347481194253
1111,3104,-0.026490820064415155,-0.4161135279993598
997,3105,-0.2623091549382937,-0.419089846274509
884,3107,-0.08523691208807409,-0.37555846391176334
770,3109,-0.11332389586234717,-0.20061912315234834
657,3110,-0.1898050147668247,-0.39051720821693725
543,3112,-0.045188988446743475,-0.3350703719940458
429,3114,-0.17331832519030707,-0.2634220819236772
202,3117,1.6036303050230014,1.7291790002309766
5710,3135,0.21738490315378659,0.8531456049780575
5597,3137,0.11919861392050939,-0.19059088123766862
5483,3139,-0.1565723011427312,-0.04105734971563585
5370,3140,-0.08527264641795458,-0.4514853065414824
5256,3142,-0.17252624272349654,-0.27572961190544215
5143,3144,-0.19248947427642984,-0.11407900418302715
5029,3145,0.19047617369691242,0.1290020811140195
4916,3147,0.4516009699554825,0.4394708860198877
4802,3149,0.6600000392797462,0.5192739477325549
4689,3150,0.27261937937203,0.7040646805819225
4575,3152,0.9690561129460757,0.38473176592433406
4462,3154,0.48477294896563833,0.5989160474026957
4348,3155,0.16464098671521618,-0.31502917792293567
4234,3157,-0.13032482291923245,-0.2953187559254815
4121,3158,-0.2607011113433685,-0.20860170922866228
4007,3160,-0.04114770021724339,-0.4514853065414824
3894,3162,0.06726228446824559,-0.25592720257492163
3780,3163,0.13642856021761973,-0.301659479056069
3667,3165,0.30084015608035525,-0.4514853065414824
3553,3167,-0.036239053114155775,-0.05534701896456318
3440,3168,-0.1308280036334988,-0.4514853065414824
3326,3170,-0.46989959365446754,-0.34299947813765314
3213,3172,-0.14271126087216499,-0.3797212798944662
3099,3173,-0.004811856796142861,-0.21064755625109535
2986,3175,-0.23878867110446822,-0.1634829275217007
2872,3176,-0.3799858364188763,-0.30143598266688004
2758,3178,0.059283176385637515,-0.31560250012169394
2645,3180,-0.034371077709765205,-0.30416652806267136
2531,3181,-0.35111438181332955,-0.3333162237880816
2418,3183,0.015947024016410006,0.9550616185782216
2304,3185,0.15292415478105464,-0.08301545483470796
2191,3186,-0.11150476528223152,0.11950585776180929
2077,3188,-0.25046121541043964,-0.26971165696768784
1964,3190,0.01021795249442578,-0.14924998046235755
1850,3191,-0.19382654912438718,0.03401164500246944
1737,3193,0.21843898998109212,1.717345891184169
1623,3195,-0.3592943305986047,-0.20608817203182714
1509,3196,-0.30013610561689197,-0.39285326067891807
1396,3198,-0.2790914982442076,-0.4188727391759331
1282,3199,-0.2732687653080688,-0.3964338631060837
1169,3201,-0.15793694287483034,0.012510334539498328
1055,3203,-0.2760008382389022,-0.2962779955041747
942,3204,-0.2826832129924536,-0.3393766798633853
828,3206,-0.2842851578779461,-0.4514853065414824
715,3208,-0.3236252872687848,-0.4282933708296797
601,3209,-0.23532257327826794,-0.3801827414267858
488,3211,-0.00868334636790607,-0.40002817125457063
374,3213,-0.17209997683313788,-0.00392246609987508
261,3214,1.200268187365267,0.9033378878353622
6450,3223,0.2886438081491177,1.0592317863528675
5769,3233,-0.052431900285202504,1.611835796507501
5655,3234,-0.28015309665737437,-0.27683395912399117
5542,3236,-0.22355540315217753,-0.33371070030991223
5428,3238,-0.07656576765377525,-0.08890394420507924
5315,3239,0.0790229680478827,0.05367871802457056
5201,3241,-0.05448996158547319,-0.007637736601008804
5087,3243,-0.18859515814236388,-0.12329026935502219
4974,3244,0.46896434340748405,-0.16257578065092324
4860,3246,0.9158027809971495,-0.1275178378998744
4747,3248,0.30335166371282574,0.12106280683532206
4633,3249,-0.06950147077093675,-0.23541433589447194
4520,3251,0.664715282490158,0.5190256393908227
4406,3253,-0.0027812152387523383,0.27023050548807154
4293,3254,0.03658263950741458,-0.3718973860706685
4179,3256,-0.07322038706788747,-0.4514853065414824
4066,3257,0.287883093361328,0.06313881773052103
3952,3259,-0.18743898609574489,-0.4514853065414824
3838,3261,0.3795633555947142,-0.049950506587052655
3725,3262,0.08681869912165725,-0.3162795518136256
3611,3264,-0.004732814055019979,-0.3071715221034788
3498,3266,-0.18731101449137527,-0.18384924247331771
3384,3267,0.002370233834921148,-0.24465298030849494
3271,3269,0.28329150032303674,-0.35907315809342605
3157,3271,-0.14874191233157175,-0.4514853065414824
3044,3272,-0.09757934194345967,-0.14259443159774007
2930,3274,-0.35926853954849175,-0.4514853065414824
2817,3275,-0.11939614137222261,-0.3313287520837271
2703,3277,-0.15130484823286122,-0.00437682760042694
2590,3279,0.03489128038882342,-0.08205966931270953
2476,3280,-0.1561382701639515,-0.17368429777248598
2362,3282,-0.008815571499970509,-0.22656281148276827
2249,3284,-0.35173471595062006,-0.14921925820573242
2135,3285,-0.32988664239357945,-0.25996657384037714
2022,3287,-0.12219951507222962,-0.12891159132101718
1908,3289,0.006548273326816562,-0.200376560185379
1795,3290,0.13844639040386375,0.3056093063939402
1681,3292,-0.19931689530903118,0.5433564545880968
1568,3294,-0.10860619895052023,-0.18892390788856747
1454,3295,-0.33954618259387614,-0.39707174934830197
1341,3297,-0.35775227163703033,-0.3193154736078263
1227,3298,-0.33621599908418076,-0.1332910676599211
1114,3300,-0.26019168165694284,0.06835228952336242
1000,3302,-0.2445935840874965,-0.3709431053893612
886,3303,-0.38014261081020884,-0.29496582205260574
773,3305,-0.15096277764945235,-0.4514853065414824
659,3307,-0.22627822383437507,-0.3612610006602816
546,3308,-0.29988675330223774,-0.3096601885414793
432,3310,-0.05378703804787495,-0.17977512555938016
319,3312,0.8897935649123336,0.4739397226682787
5827,3330,-0.31223471204414477,0.9392007875123435
5713,3332,-0.22685741414405247,0.15065101621406396
5600,3334,-0.2947585709211432,-0.4514853065414824
5486,3335,-0.19418069008997907,-0.06518232941151526
5373,3337,-0.33323114502471873,-0.2943133820577695
5259,3338,-0.24534255238991753,0.06373400651941313
5146,3340,-0.1582769814011763,-0.3161643016842784
5032,3342,-0.04650508832228727,-0.07458857100748045
4919,3343,-0.16304563375080075,0.6282037566070241
4805,3345,0.10826815983836875,0.1286105662838673
4691,3347,-0.1030502269544479,-0.4514853065414824
4578,3348,0.2916891829318877,-0.3870186316369962
4464,3350,0.14537964683071747,0.07710559352273368
4351,3352,-0.1549884149266544,0.7056016941289313
4237,3353,0.04848614849511372,-0.3749684894681145
4124,3355,0.11136144320378902,-0.4514853065414824
4010,3356,0.2571708644785042,-0.31632085888712896
3897,3358,-0.20692504638051595,-0.33126442574361153
3783,3360,-0.09582413143513706,-0.4514853065414824
3670,3361,-0.2931137246127006,-0.38272265794920846
3556,3363,-0.006988635557195871,-0.36682126923967234
3443,3365,-0.06086127907510952,-0.4514853065414824
3329,3366,0.1020267002306223,0.21030877132088208
3215,3368,-0.06434226045377604,-0.13577873094121637
3102,3370,-0.1383178191968485,-0.4514853065414824
2988,3371,-0.10655259678579906,-0.29581616388156956
2875,3373,-0.13197131758311778,-0.2370420707173131
2761,3375,-0.08760359840374857,-0.34869435719330505
2648,3376,-0.07371184807308699,-0.2668224187957544
2534,3378,-0.09571311094080812,-0.1167778741787749
2421,3379,-0.31281426341740504,-0.2641636923437954
2307,3381,0.03668062186788083,0.13952512585385574
2194,3383,-0.1278356922173433,0.08143480745941815
2080,3384,-0.03998630481100595,-0.2094972634291238
1966,3386,-0.18223621533093964,-0.04518364881176356
1853,3388,0.13101570403590657,0.07057386740691735
1739,3389,-0.28462117285484967,0.8309552558894726
1626,3391,-0.546259057641406,-0.22525436502719995
1512,3393,-0.34467893112508274,-0.42252146455569317
1399,3394,-0.25468645294669945,-0.4228449262921254
1285,3396,-0.3174617918907549,-0.3477706651248878
1172,3397,-0.4032224899570755,-0.11450491568722386
1058,3399,-0.1534798141361415,-0.4514853065414824
945,3401,-0.14483985297904683,-0.3532753620541216
831,3402,-0.3210213949626612,-0.23144321162578205
718,3404,-0.18904081519021,-0.4125440108225577
604,3406,-0.12966657872964998,-0.42657403454279536
490,3407,-0.1902710723910424,-0.3701641263142581
377,3409,0.3569441703535672,0.08776994288381999
263,3411,1.3235631080434145,3.45696471219116
5771,3429,-0.20208732637787902,0.13990401546056244
5658,3431,-0.2860012500775376,-0.35445020559323764
5544,3433,-0.3781034361025866,-0.2011767011156509
5431,3434,0.02144981396812922,0.17552007380113976
5317,3436,-0.045312586991358435,-0.40269880744876857
5204,3437,-0.13955884079286854,-0.008345363691739447
5090,3439,-0.20805558751341965,-0.2065091065280715
4977,3441,0.23673359436749886,-0.13548496984392108
4863,3442,-0.11523818125009148,-0.4514853065414824
4750,3444,-0.09042996013301477,-0.4514853065414824
4636,3446,-0.40696092565842595,-0.19132743086796666
4523,3447,0.6422935803602223,0.18022169775894384
4409,3449,-0.22138892742068766,0.2533582700188018
4295,3451,0.015904104270300933,-0.03155690880916373
4182,3452,-0.2203312802575225,-0.3249430359478552
4068,3454,0.08035377958127368,-0.22349873557231695
3955,3456,-0.2543032418643912,-0.21561861640264965
3841,3457,-0.28317231988667724,-0.24747431799474687
3728,3459,-0.16120849002474358,-0.4514853065414824
3614,3460,0.4354981734612148,-0.3955546303445276
3501,3462,0.1711195449461203,1.7629041317150618
3387,3464,0.19297335169419805,-0.17209597815848135
3274,3465,0.015121788222826222,-0.12967207679375567
3160,3467,0.12739520449846595,-0.4514853065414824
3047,3469,-0.23129035606168732,-0.32271054394572435
2933,3470,-0.23986133851615757,-0.2884793821213015
2819,3472,-0.059039300515577355,-0.4514853065414824
2706,3474,-0.1226697650189533,-0.3820065152480965
2592,3475,0.060281158799690426,-0.20574504412767436
2479,3477,-0.20037534221518677,-0.2612708156403907
2365,3478,-0.21695812774051615,-0.17978308567901413
2252,3480,-0.1323938121705947,-0.16076212506095192
2138,3482,-0.07256507551737017,0.3395506734795832
2025,3483,-0.08197211429761046,0.028149118029102232
1911,3485,0.03482321714308034,-0.12982036022710897
1798,3487,0.23395153629641813,0.8920580581941634
1684,3488,-0.39515519110371194,0.2899208364486932
1571,3490,-0.3024372319374689,-0.26144760341754303
1457,3492,-0.27101849582714543,-0.2342825450652866
1343,3493,-0.3915614659900129,-0.36331663318128676
1230,3495,-0.36560760344447374,-0.0877220400622004
1116,3497,-0.27008895632865965,-0.3172447497154154
1003,3498,-0.17585670058725575,-0.4048851193982422
889,3500,0.09429523022004357,-0.3317990676358577
776,3501,-0.2786080854558325,-0.39745046989066407
662,3503,-0.11300313460896057,-0.28279271599393335
549,3505,-0.29638077586023115,-0.2739677977589003
435,3506,-0.11209455660170038,0.005239466119132137
322,3508,1.100760118970372,1.1982303196059816
5830,3527,0.21760247258172175,0.45884517851256335
5716,3528,0.2979810777282037,-0.13814061209103645
5603,3530,-0.047998170864718394,0.18343539820240165
5489,3532,-0.2844019754793704,-0.26647033192762715
5376,3533,-0.1464960775417951,-0.01748568875352329
5262,3535,-0.3006911674824183,0.5357003384327405
5148,3537,0.24701796677765686,0.49264103715212787
5035,3538,-0.09661679493639035,-0.1865383197173823
4921,3540,-0.23919611826885762,0.0193247545405338
4808,3541,0.23882589886496378,-0.28861744936180006
4694,3543,0.12289278317268201,-0.10232104059256691
4581,3545,-0.0704064384577553,0.23258191882313975
4467,3546,0.08941655586931845,-0.13238660147244985
4354,3548,0.058099400268262255,0.4114988856379503
4240,3550,-0.07501737314621518,-0.1652003981039794
4127,3551,0.15368869898802778,-0.07355630891627168
4013,3553,-0.03427699894875525,-0.17927173884163902
3900,3555,0.05431303359358062,-0.33679146552386635
3786,3556,0.019219630686107814,-0.3214887332808138
3672,3558,-0.052531578593684666,-0.37640385801839504
3559,3559,-0.08529038135760081,-0.2707612495826052
3445,3561,-0.16298397376664606,-0.029757003526256987
3332,3563,0.07975987740055868,-0.18332304769025964
3218,3564,0.18924683281110802,-0.4514853065414824
3105,3566,-0.3173824760838245,-0.33353957373732096
2991,3568,-0.08515105882508363,-0.3280843934963485
2878,3569,-0.0453192609174931,-0.26785090263389527
2764,3571,0.004822725786437498,-0.26966147738887813
2651,3573,0.39970521016328037,-0.3760666445754622
2537,3574,-0.23870168890614146,0.5462915624379362
2423,3576,0.06080899066948797,-0.24934300159648504
2310,3578,-0.12134404563860654,-0.28173175096244907
2196,3579,-0.2325842376444959,-0.3913318074758881
2083,3581,-0.1593386816258699,-0.2512597425580103
1969,3582,-0.206607273724209,-0.1753489172091968
1856,3584,0.11304539857814846,0.25617216036580404
1742,3586,0.5034612602332256,3.103109909414338
1629,3587,-0.22782906770317402,0.14050275013110775
1515,3589,0.01009923478760028,-0.3322278282970918
1402,3591,-0.3531392183685368,-0.28080583336116877
1288,3592,-0.13337304223755847,-0.1681892146187245
1175,3594,-0.18148903349521578,0.2650442725559227
1061,3596,-0.30472271897937336,-0.15670543879713497
947,3597,-0.0692777992904648,-0.28411852580979596
834,3599,-0.26314264443144586,-0.3695093997367265
720,3600,-0.3132007803569494,-0.4514853065414824
607,3602,-0.08694435484213656,-0.3541477216989071
493,3604,-0.1495320395168204,-0.26488180020957675
380,3605,-0.01794003623010921,0.14884395081164337
266,3607,1.9383126139427536,1.7123613475407824
5774,3626,-0.31222809279798025,1.6297535305532138
5661,3627,-0.16889727361387522,-0.015869688900890928
5547,3629,-0.2799381494915659,-0.14190757010570076
5434,3631,-0.08136486954135025,0.0502306648554511
5320,3632,-0.20206378312044454,0.08204683345871942
5207,3634,-0.3294559530245058,-0.19796843683493023
5093,3636,-0.012136052604664289,0.08377564374833325
4980,3637,-0.29077256376731697,0.20032300729471028
4866,3639,-0.033436872264771954,0.03149874410548117
4752,3640,0.08330885587816009,0.34804653506864125
4639,3642,-0.0737103083918488,-0.1635612723225459
4525,3644,-0.22994620974900037,0.043512899911347026
4412,3645,-0.2757699995920529,-0.13629862452389913
4298,3647,-0.2668657067905525,-0.24036689552126886
4185,3649,-0.16539693779022696,-0.4514853065414824
4071,3650,0.01986265029798845,0.01423389701921507
3958,3652,0.19189407766226824,0.09954698745587047
3844,3654,-0.02429536500273218,0.19034592773950754
3731,3655,0.13347516804892007,0.43786430781097435
3617,3657,-0.2591843739873514,-0.12069159974579292
3504,3659,-0.2860641921583124,0.19756761679904974
3390,3660,0.07415333640774255,0.0804826046927561
3276,3662,0.12205122126079511,-0.26166728939774414
3163,3663,-0.38058267180328537,0.5735084467967746
3049,3665,0.27538595655994613,-0.4514853065414824
2936,3667,-0.16659986651383318,-0.18497778620825453
2822,3668,-0.38930510930264134,-0.4514853065414824
2709,3670,-0.09627569485497667,-0.2681859683549488
2595,3672,-0.2745507995373474,-0.08392342038835288
2482,3673,-0.07764813041480656,-0.4130788750792505
2368,3675,-0.23437059404939337,-0.21253482116939768
2255,3677,-0.2611555380106748,-0.4514853065414824
2141,3678,0.16744020696344036,1.2149250199055996
2028,3680,-0.011173481431947635,-0.356167588552117
1914,3681,-0.2893996187158623,0.02686130206301236
1800,3683,0.7649485500256905,3.1967031019031666
1687,3685,-0.047325019003198104,0.29437139862796796
1573,3686,-0.31385163636688473,-0.3381660217421672
1460,3688,-0.24992493200938543,-0.17778228373522134
1346,3690,-0.33883555055114895,-0.39703433146654626
1233,3691,-0.2517608838407168,-0.16591610983963706
1119,3693,-0.03130465434715436,-0.3337128364838477
1006,3695,-0.12472175983699266,-0.3771772948361689
892,3696,-0.34005232058795193,-0.16760459199533653
779,3698,-0.03555761284660353,-0.4514853065414824
665,3700,-0.23953132785838468,-0.3677657548494677
551,3701,-0.27161316393316487,-0.42789751579566276
438,3703,-0.0729142449736699,-0.15046551452489387
324,3704,2.0212681132670656,1.748861826888884
6514,3713,2.116370810979901,2.4847389510219586
5833,3723,0.18810575739171892,0.010465557724490843
5719,3725,-0.33568399562998535,-0.06302129389989515
5605,3726,-0.1631614866998356,0.3934800894337878
5492,3728,-0.353361496919117,0.09180964524396956
5378,3730,-0.35110626678565215,0.17846720555400228
5265,3731,-0.17727920313242612,0.029726628162815145
5151,3733,-0.26162132700147367,-0.13995432569202604
5038,3735,-0.29370264741091434,-0.1936590597232544
4924,3736,-0.1133616201437763,0.2427871677089508
4811,3738,-0.4014207936817657,-0.363684569406066
4697,3739,-0.08113363320646208,-0.14675138744925237
4584,3741,-0.2868380283005678,0.10729377427546376
4470,3743,0.004699413724768448,-0.007722407419436764
4357,3744,0.257233443436692,-0.37266050629735176
4243,3746,-0.29991522571444046,-0.3857224597269144
4129,3748,-0.15578691862920752,-0.06101228809629872
4016,3749,0.22294941583871103,-0.20123313946871116
3902,3751,-0.32027383515254104,0.2504218238379116
3789,3753,0.14460882505435219,0.576457967130343
3675,3754,0.28006093611236,0.44433512365319494
3562,3756,0.029068280541113534,-0.3402251251291833
3448,3758,-0.23099138016960402,0.061735724445444506
3335,3759,0.9155906818261625,-0.12958480644469292
3221,3761,0.2689519265110432,-0.37408784327016154
3108,3762,-0.019553862098160867,-0.1782563483131037
2994,3764,-0.3448690494861728,-0.3796371395765205
2880,3766,-0.13331964293905404,-0.3055595414367364
2767,3767,-0.023211022554353984,-0.3074625502998045
2653,3769,0.11859699480880717,-0.09512630501957993
2540,3771,-0.027809923048262096,-0.4514853065414824
2426,3772,-0.02140521684282965,-0.3076816842409338
2313,3774,-0.26897104782972303,0.799086983551331
2199,3776,-0.21105663576893732,-0.2940275791185624
2086,3777,-0.019154349374761508,-0.2249693549950095
1972,3779,0.012003791589750729,-0.31066009415719487
1859,3780,0.2716299473482645,0.3828246296969758
1745,3782,0.9775303846700547,1.1421375408156453
1632,3784,-0.17238249212871745,-0.13721847824798958
1518,3785,-0.36568931878699096,-0.3416596567936787
1404,3787,-0.2752247610237827,-0.19729052730340335
1291,3789,-0.3897217634326467,-0.11441530119539846
1177,3790,-0.22571802393073298,-0.29270220352140375
1064,3792,-0.1352720856336001,-0.2821388187865073
950,3794,-0.14840514699994714,-0.37075094113461343
837,3795,-0.0606204273874148,-0.3747298082011377
723,3797,0.05196891653264435,-0.29314166020475857
610,3799,0.08630066904084625,-0.2702054030166408
496,3800,-0.1541289263910393,-0.1730181827858772
383,3802,0.2687253761444188,0.5282442822574475
269,3803,1.270878379932861,4.8440257053066
6572,3811,3.2735478054230853,3.874759149566026
6458,3812,3.2055035401237033,1.1139188093922494
5777,3822,-0.0831280311729469,-0.04618131146447093
5664,3824,-0.3522417442489659,0.1638354291483103
5550,3825,-0.2488086735365856,-0.1753747519645574
5437,3827,-0.3034224730671037,-0.05034301845663434
