gene,arm,base,CEBPB_delta,CEBPB_score,SPI1_delta,SPI1_score
IL1B,accelerator,5.605864524841309,-0.9845399856567384,10.859769088435888,-0.1765985488891601,12.888152410256255
IL1B,accelerator,5.641631126403809,-0.3071169853210449,12.315816560394502,0.0487241744995117,15.945404456393288
IL1B,accelerator,5.97185754776001,-0.0672307014465332,13.148168897475085,-0.0114665031433105,14.963956955755958
IL1B,accelerator,5.047621726989746,-0.0668854713439941,11.876972847127778,-0.1494112014770507,9.45574396198419
IL1B,accelerator,5.6149210929870605,-0.222693920135498,9.226516797266328,-8.58306884765625e-06,11.93917981752163
IL1B,accelerator,5.524057388305664,-0.2106380462646484,9.979195541872617,-0.0455446243286132,9.740602739946793
IL1B,accelerator,4.9568047523498535,0.0321884155273437,9.27014932602818,0.0663204193115234,8.753035882009023
IL1B,accelerator,5.019139766693115,0.0118093490600585,9.271901248529645,0.0098147392272949,9.704218829790245
ITGAX,accelerator,6.54709529876709,0.0010595321655273,9.446047339104544,-0.0149288177490234,10.691724293369065
ITGAX,accelerator,4.507450103759766,2.3365020751953125e-05,8.519222503923356,-0.047304630279541,9.881174146674482
ITGAX,accelerator,5.829427242279053,-1.0876245498657229,13.068495305000788,-0.0018568038940429,16.053221138666594
ITGAX,accelerator,3.122825860977173,0.010671854019165,8.408367186294237,-0.0196988582611084,15.556256508210772
ITGAX,accelerator,6.5250091552734375,0.0085768699645996,8.077430423966529,-1.1927199363708496,15.340196850033786
ITGAX,accelerator,6.798644065856934,0.0564942359924316,3.4976793245586544,-0.6794219017028809,15.908407816435778
ITGAX,accelerator,6.576091766357422,0.0007848739624023,8.519222503923356,0.0062870979309082,8.700667814112014
ITGAX,accelerator,6.231762409210205,0.0003418922424316,5.828728138919847,-0.96284818649292,10.081258694306698
ITGAX,accelerator,5.858835697174072,0.0399756431579589,9.73605834772438,-0.6425662040710449,14.233358110927313
ITGAX,accelerator,5.7225260734558105,-0.6027688980102539,9.651485294394256,0.0002045631408691,15.228491336309556
ITGAX,accelerator,5.479925155639648,-0.0030860900878906,8.819594954724083,-0.6163215637207031,12.95677637917132
ITGAX,accelerator,5.978544235229492,-0.0036826133728027,8.519222503923356,-0.0411901473999023,9.996641994163188
ITGAX,accelerator,6.445425987243652,-0.019604206085205,7.123517169264388,0.181398868560791,8.573794375136934
LGALS3,accelerator,7.166722774505615,0.0091466903686523,7.237321122539645,-0.0780496597290039,12.830090997534732
LGALS3,accelerator,7.115687847137451,-2.1457672119140625e-05,8.232012568997467,0.0130367279052734,9.117469855017664
LGALS3,accelerator,4.80464506149292,0.0083279609680175,12.3954901528688,-0.0187888145446777,15.90417797875455
LGALS3,accelerator,5.4715423583984375,-0.0216894149780273,11.537705264564469,-0.9174742698669434,14.887838393482165
LGALS3,accelerator,4.976083278656006,0.0559587478637695,9.161045930900524,-0.2294373512268066,12.93149062663477
LGALS3,accelerator,6.069830894470215,0.0166163444519042,8.906487360918998,0.0360369682312011,15.807572333698364
LGALS3,accelerator,6.5262956619262695,0.0072579383850097,6.345792598827253,-0.0052671432495117,11.361643367130949
LGALS3,accelerator,6.495002746582031,-0.0245361328125,6.128519427014429,-0.4993634223937988,10.690343245514583
LGALS3,accelerator,6.057145595550537,0.0083231925964355,9.790418554270664,-1.1644015312194824,11.357054707527467
LGALS3,accelerator,5.82598352432251,0.0061917304992675,6.924981917657991,-0.4676117897033691,15.154089132290595
LGALS3,accelerator,5.83112907409668,-0.0282044410705566,9.589313183658238,-0.0076403617858886,11.461468009918962
LGALS3,accelerator,6.626252174377441,-0.001901626586914,5.15972023821747,0.0018959045410156,8.830475414804079
LPL,accelerator,5.854075908660889,0.0056877136230468,9.906740763118936,-0.0008816719055175,8.513171729447604
LPL,accelerator,5.5557966232299805,0.0238580703735351,8.465602442946729,-1.4868712425231934,14.06797399712766
LPL,accelerator,5.100751876831055,-0.5984029769897461,9.112586115560742,0.0612082481384277,14.61607206820796
LPL,accelerator,4.85343074798584,0.059248924255371,9.906740763118936,-0.0482163429260253,9.904328939883532
LPL,accelerator,5.390092372894287,-0.0082268714904785,10.192513110234977,-0.9194221496582032,21.635502531082437
LPL,accelerator,4.981565475463867,-0.097083568572998,11.766117529498658,-0.0004057884216308,15.537400460482498
